"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Tax_res"
"326","Artemisia desertorum","Artemisia","","desertorum",NA,NA,"","","gcc-110131",TRUE,"1.1","Accepted","Compositae","Artemisia","","desertorum","","","Spreng.","gcc-110131","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"327","Artemisia desertorum Spreng. var. tongolensis Pamp.","Artemisia","","desertorum",NA,"var.","tongolensis","Pamp.","gcc-110131",FALSE,"1.1","Accepted","Compositae","Artemisia","","desertorum","","","Spreng.","gcc-110131","Accepted",FALSE,FALSE,TRUE,2020-04-18,"Species"
"328","Artemisia dubia","Artemisia","","dubia",NA,NA,"","","gcc-41343",TRUE,"1.1","Accepted","Compositae","Artemisia","","dubia","","","L. ex B.D.Jacks.","gcc-41343","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"329","Artemisia dubia Wall. ex Bess.","Artemisia","","dubia",NA,NA,"","Wall. ex Bess.","gcc-139275",TRUE,"1.1","Unresolved","Compositae","Artemisia","","dubia","","","Wall. ex Besser","gcc-139275","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"330","Artemisia eriopoda","Artemisia","","eriopoda",NA,NA,"","","gcc-86448",TRUE,"1.1","Accepted","Compositae","Artemisia","","eriopoda","","","Bunge","gcc-86448","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"331","Artemisia gmelinii","Artemisia","","gmelinii",NA,NA,"","","gcc-41142",TRUE,"1.1","Accepted","Compositae","Artemisia","","gmelinii","","","Weber ex Stechm.","gcc-41142","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"332","Artemisia hedinii","Artemisia","","hedinii",NA,NA,"","","gcc-144952",TRUE,"1.1","Accepted","Compositae","Artemisia","","hedinii","","","Ostenf.","gcc-144952","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"333","Artemisia hedinii Ostenf. et Pauls.","Artemisia","","hedinii",NA,NA,"","Ostenf. et Pauls.","gcc-144952",TRUE,"1.1","Accepted","Compositae","Artemisia","","hedinii","","","Ostenf.","gcc-144952","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"334","Artemisia mongolica","Artemisia","","mongolica",NA,NA,"","","gcc-88993",TRUE,"1.1","Accepted","Compositae","Artemisia","","mongolica","","","(Fisch. ex Besser) Fisch. ex Nakai","gcc-88993","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"335","Artemisia mongolica (Fisch. ex Bess.) Nakai","Artemisia","","mongolica",NA,NA,"","(Fisch. ex Bess.) Nakai","gcc-88993",TRUE,"1.1","Accepted","Compositae","Artemisia","","mongolica","","","(Fisch. ex Besser) Fisch. ex Nakai","gcc-88993","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"336","Artemisia parviflora","Artemisia","","parviflora",NA,NA,"","","gcc-46794",TRUE,"1.1","Accepted","Compositae","Artemisia","","parviflora","","","Roxb. ex D.Don","gcc-46794","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"337","Artemisia roxburghiana Bess.","Artemisia","","roxburghiana",NA,NA,"","Bess.","gcc-124195",TRUE,"1.1","Unresolved","Compositae","Artemisia","","roxburghiana","","","Wall.","gcc-124195","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"338","Artemisia sacrorum Ledeb.","Artemisia","","sacrorum",NA,NA,"","Ledeb.","gcc-105691",TRUE,"1.1","Synonym","Compositae","Artemisia","","gmelinii","","","Weber ex Stechm.","gcc-41142","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"339","Artemisia scoparia","Artemisia","","scoparia",NA,NA,"","","gcc-142288",TRUE,"1.1","Accepted","Compositae","Artemisia","","scoparia","","","Waldst. & Kitam.","gcc-142288","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"340","Artemisia scoparia Waldst. et Kit.","Artemisia","","scoparia",NA,NA,"","Waldst. et Kit.","kew-2901465",TRUE,"1.1","Unresolved","Compositae","Artemisia","","scoparia","","","Waldst. & Kit.","kew-2901465","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"341","Artemisia sieversiana","Artemisia","","sieversiana",NA,NA,"","","gcc-38155",TRUE,"1.1","Accepted","Compositae","Artemisia","","sieversiana","","","Ehrh.","gcc-38155","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"342","Artemisia sieversiana Ehrhart ex Willd.","Artemisia","","sieversiana",NA,NA,"","Ehrhart ex Willd.","gcc-38155",TRUE,"1.1","Accepted","Compositae","Artemisia","","sieversiana","","","Ehrh.","gcc-38155","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"343","Artemisia siversiana","Artemisia","","siversiana",NA,NA,"","","gcc-84508",TRUE,"1.1","Accepted","Compositae","Artemisia","","siversiana","","","Ehrh. ex Willd.","gcc-84508","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"344","Artemisia sp.","Artemisia","","sp.",NA,NA,"","","",FALSE,"1.1","","","Artemisia","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"345","Artemisia sp1","Artemisia","","sp1",NA,NA,"","","",FALSE,"1.1","","","Artemisia","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"346","Artemisia sp2","Artemisia","","sp2",NA,NA,"","","",FALSE,"1.1","","","Artemisia","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"347","Artemisia sp3","Artemisia","","sp3",NA,NA,"","","",FALSE,"1.1","","","Artemisia","","sp3",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"348","Asparagus longiflorus","Asparagus","","longiflorus",NA,NA,"","","kew-275134",TRUE,"1.1","Accepted","Asparagaceae","Asparagus","","longiflorus","","","Franch.","kew-275134","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"349","Asparagus longiflorus Franch.","Asparagus","","longiflorus",NA,NA,"","Franch.","kew-275134",TRUE,"1.1","Accepted","Asparagaceae","Asparagus","","longiflorus","","","Franch.","kew-275134","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"350","Asperugo procumbens","Asperugo","","procumbens",NA,NA,"","","kew-2656106",TRUE,"1.1","Accepted","Boraginaceae","Asperugo","","procumbens","","","L.","kew-2656106","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"351","Asperugo procumbens L.","Asperugo","","procumbens",NA,NA,"","L.","kew-2656106",TRUE,"1.1","Accepted","Boraginaceae","Asperugo","","procumbens","","","L.","kew-2656106","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"352","Asperula orientalis","Asperula","","orientalis",NA,NA,"","","kew-17012",TRUE,"1.1","Accepted","Rubiaceae","Asperula","","orientalis","","","Boiss. & Hohen.","kew-17012","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"353","Aster ageratoides","Aster","","ageratoides",NA,NA,"","","gcc-47625",TRUE,"1.1","Accepted","Compositae","Aster","","ageratoides","","","Turcz.","gcc-47625","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"354","Aster albescens","Aster","","albescens",NA,NA,"","","gcc-30558",TRUE,"1.1","Accepted","Compositae","Aster","","albescens","","","(DC.) Wall. ex Hand.-Mazz.","gcc-30558","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"355","Aster alpinus","Aster","","alpinus",NA,NA,"","","gcc-47737",TRUE,"1.1","Accepted","Compositae","Aster","","alpinus","","","L.","gcc-47737","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"356","Aster diplostephioides","Aster","","diplostephioides",NA,NA,"","","gcc-125978",TRUE,"1.1","Accepted","Compositae","Aster","","diplostephioides","","","(DC.) C.B.Clarke","gcc-125978","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"357","Aster diplostephioides (DC.) C.B.Clark","Aster","","diplostephioides",NA,NA,"","(DC.) C.B.Clark","gcc-125978",TRUE,"1.1","Accepted","Compositae","Aster","","diplostephioides","","","(DC.) C.B.Clarke","gcc-125978","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"358","Aster farreri W. W. Sm. et J. F. Jeffr.","Aster","","farreri",NA,NA,"","W. W. Sm. et J. F. Jeffr.","gcc-119644",TRUE,"1.1","Accepted","Compositae","Aster","","farreri","","","W.W.Sm. & Jeffrey","gcc-119644","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"359","Aster poliothamnus Diels","Aster","","poliothamnus",NA,NA,"","Diels","gcc-123659",TRUE,"1.1","Accepted","Compositae","Aster","","poliothamnus","","","Diels","gcc-123659","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"360","Aster souliei","Aster","","souliei",NA,NA,"","","gcc-103399",TRUE,"1.1","Accepted","Compositae","Aster","","souliei","","","Franch.","gcc-103399","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"361","Aster sp1.","Aster","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Aster","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"362","Aster sp2.","Aster","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Aster","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"363","Aster sp3.","Aster","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Aster","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"364","Aster sp5.","Aster","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Aster","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"365","Aster yunnanensis","Aster","","yunnanensis",NA,NA,"","","gcc-83985",TRUE,"1.1","Accepted","Compositae","Aster","","yunnanensis","","","Franch.","gcc-83985","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"366","Asteraceae sp1","","","sp1",NA,NA,"","","",FALSE,"1.1","","","Asteraceae","","sp1",NA,"","","","",TRUE,FALSE,FALSE,2020-04-18,NA
"367","Asteraceae sp2","","","sp2",NA,NA,"","","",FALSE,"1.1","","","Asteraceae","","sp2",NA,"","","","",TRUE,FALSE,FALSE,2020-04-18,NA
"368","Asteraceae sp3","","","sp3",NA,NA,"","","",FALSE,"1.1","","","Asteraceae","","sp3",NA,"","","","",TRUE,FALSE,FALSE,2020-04-18,NA
"369","Astibe chinensis","Astibe","","chinensis",NA,NA,"","","kew-2656728",TRUE,"1.1","Synonym","Saxifragaceae","Astilbe","","rubra","","","Hook.f. & Thomson","kew-2656798","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"370","Astragalus adsurgens","Astragalus","","adsurgens",NA,NA,"","","ild-15913",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","adsurgens","","","Pall.","ild-15913","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"371","Astragalus adsurgens Pall.","Astragalus","","adsurgens",NA,NA,"","Pall.","ild-15913",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","adsurgens","","","Pall.","ild-15913","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"372","Astragalus bhotanensis","Astragalus","","bhotanensis",NA,NA,"","","ild-45057",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","bhotanensis","","","Baker","ild-45057","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"373","Astragalus bhotanensis Baker","Astragalus","","bhotanensis",NA,NA,"","Baker","ild-45057",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","bhotanensis","","","Baker","ild-45057","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"374","Astragalus floridulus","Astragalus","","floridulus",NA,NA,"","","ild-51157",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","floridulus","","","Podlech","ild-51157","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"375","Astragalus mahoschanicus","Astragalus","","mahoschanicus",NA,NA,"","","ild-44920",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","mahoschanicus","","","Hand.-Mazz.","ild-44920","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"376","Astragalus melilotoides","Astragalus","","melilotoides",NA,NA,"","","ild-31277",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","melilotoides","","","Pall.","ild-31277","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"377","Astragalus melilotoides Pall.","Astragalus","","melilotoides",NA,NA,"","Pall.","ild-31277",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","melilotoides","","","Pall.","ild-31277","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"378","Astragalus monadelphus","Astragalus","","monadelphus",NA,NA,"","","ild-44853",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","monadelphus","","","Maxim.","ild-44853","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"379","Astragalus peterae","Astragalus","","peterae",NA,NA,"","","ild-44909",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","peterae","","","H.T.Tsai & T.F.Yu","ild-44909","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"380","Astragalus polycladus","Astragalus","","polycladus",NA,NA,"","","ild-44959",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","polycladus","","","Bureau & Franch.","ild-44959","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"381","Astragalus polycladus Bur. et Franch. ","Astragalus","","polycladus",NA,NA,"","Bur. et Franch.","ild-44959",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","polycladus","","","Bureau & Franch.","ild-44959","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"382","Astragalus propinquus","Astragalus","","propinquus",NA,NA,"","","ild-31282",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","propinquus","","","Schischkin","ild-31282","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"383","Astragalus przewalskii","Astragalus","","przewalskii",NA,NA,"","","ild-44866",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","przewalskii","","","Bunge","ild-44866","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"384","Astragalus przewalskii Bunge ex Maxim.","Astragalus","","przewalskii",NA,NA,"","Bunge ex Maxim.","ild-44866",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","przewalskii","","","Bunge","ild-44866","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"385","Astragalus skythropos","Astragalus","","skythropos",NA,NA,"","","ild-44886",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","skythropos","","","Bunge","ild-44886","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"386","Astragalus skythropos Bunge","Astragalus","","skythropos",NA,NA,"","Bunge","ild-44886",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","skythropos","","","Bunge","ild-44886","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"387","Astragalus sp1.","Astragalus","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Astragalus","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"388","Astragalus sp2.","Astragalus","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Astragalus","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"389","Astragalus sp3.","Astragalus","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Astragalus","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"390","Astragalus sp4.","Astragalus","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Astragalus","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"391","Astragalus tanguticus","Astragalus","","tanguticus",NA,NA,"","","ild-44827",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","tanguticus","","","Batalin","ild-44827","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"392","Astragalus tongolensis","Astragalus","","tongolensis",NA,NA,"","","ild-44876",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","tongolensis","","","Ulbr.","ild-44876","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"393","Astragalus tongolensis Ulbr. var. glaber Pet.-Stib.","Astragalus","","tongolensis",NA,"var.","glaber","Pet.-Stib.","ild-44876",FALSE,"1.1","Accepted","Leguminosae","Astragalus","","tongolensis","","","Ulbr.","ild-44876","Accepted",FALSE,FALSE,TRUE,2020-04-18,"Species"
"394","Atriplex laevis","Atriplex","","laevis",NA,NA,"","","kew-2665410",TRUE,"1.1","Accepted","Amaranthaceae","Atriplex","","laevis","","","Ledeb.","kew-2665410","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"395","Atriplex sp","Atriplex","","sp",NA,NA,"","","",FALSE,"1.1","","","Atriplex","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"396","Avena fatua","Avena","","fatua",NA,NA,"","","kew-397488",TRUE,"1.1","Accepted","Poaceae","Avena","","fatua","","","L.","kew-397488","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"397","Avena sativa","Avena","","sativa",NA,NA,"","","kew-397860",TRUE,"1.1","Accepted","Poaceae","Avena","","sativa","","","L.","kew-397860","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"398","Axyris amaranthoides","Axyris","","amaranthoides",NA,NA,"","","kew-2666799",TRUE,"1.1","Accepted","Amaranthaceae","Axyris","","amaranthoides","","","L.","kew-2666799","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"399","Axyris amaranthoides L.","Axyris","","amaranthoides",NA,NA,"","L.","kew-2666799",TRUE,"1.1","Accepted","Amaranthaceae","Axyris","","amaranthoides","","","L.","kew-2666799","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"400","Axyris amaron","Axyris","","amaron",NA,NA,"","","",FALSE,"1.1","","","Axyris","","amaron",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"401","Axyris prostrata","Axyris","","prostrata",NA,NA,"","","kew-2666812",TRUE,"1.1","Accepted","Amaranthaceae","Axyris","","prostrata","","","L.","kew-2666812","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"402","Bassia scoparia","Bassia","","scoparia",NA,NA,"","","kew-2670858",TRUE,"1.1","Accepted","Amaranthaceae","Bassia","","scoparia","","","(L.) A.J.Scott","kew-2670858","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"403","Batrachium bungei","Batrachium","","bungei",NA,NA,"","","kew-2671097",TRUE,"1.1","Unresolved","Ranunculaceae","Batrachium","","bungei","","","(Steud.) L.Liou","kew-2671097","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"404","Batrachium bungei (Steud.) L.Liou","Batrachium","","bungei",NA,NA,"","(Steud.) L.Liou","kew-2671097",TRUE,"1.1","Unresolved","Ranunculaceae","Batrachium","","bungei","","","(Steud.) L.Liou","kew-2671097","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"405","Beckmannia syzigachne","Beckmannia","","syzigachne",NA,NA,"","","kew-399194",TRUE,"1.1","Accepted","Poaceae","Beckmannia","","syzigachne","","","(Steud.) Fernald","kew-399194","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"406","Beckmannia syzigachne (Steud.) Fern.","Beckmannia","","syzigachne",NA,NA,"","(Steud.) Fern.","kew-399194",TRUE,"1.1","Accepted","Poaceae","Beckmannia","","syzigachne","","","(Steud.) Fernald","kew-399194","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"407","Bidens bipinnata L.","Bidens","","bipinnata",NA,NA,"","L.","gcc-127817",TRUE,"1.1","Accepted","Compositae","Bidens","","bipinnata","","","L.","gcc-127817","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"408","Bidens tripartita","Bidens","","tripartita",NA,NA,"","","gcc-2528",TRUE,"1.1","Accepted","Compositae","Bidens","","tripartita","","","L.","gcc-2528","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"409","Bidens tripartita L.","Bidens","","tripartita",NA,NA,"","L.","gcc-2528",TRUE,"1.1","Accepted","Compositae","Bidens","","tripartita","","","L.","gcc-2528","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"410","Biebersteinia heterostemon","Biebersteinia","","heterostemon",NA,NA,"","","kew-2675792",TRUE,"1.1","Accepted","Biebersteiniaceae","Biebersteinia","","heterostemon","","","Maxim.","kew-2675792","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"411","Blysmus sinocompressus","Blysmus","","sinocompressus",NA,NA,"","","kew-221800",TRUE,"1.1","Accepted","Cyperaceae","Blysmus","","sinocompressus","","","Tang & F.T.Wang","kew-221800","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"412","Boraginaceae sp","","","sp",NA,NA,"","","",FALSE,"1.1","","","Boraginaceae","","sp",NA,"","","","",TRUE,FALSE,FALSE,2020-04-18,NA
"413","Brachypodium sylvaticum","Brachypodium","","sylvaticum",NA,NA,"","","kew-400100",TRUE,"1.1","Accepted","Poaceae","Brachypodium","","sylvaticum","","","(Huds.) P.Beauv.","kew-400100","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"414","Brachypodium sylvaticum (Huds.) Beauv. ","Brachypodium","","sylvaticum",NA,NA,"","(Huds.) Beauv.","kew-400100",TRUE,"1.1","Accepted","Poaceae","Brachypodium","","sylvaticum","","","(Huds.) P.Beauv.","kew-400100","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"415","Brassica juncea","Brassica","","juncea",NA,NA,"","","kew-2682298",TRUE,"1.1","Accepted","Brassicaceae","Brassica","","juncea","","","(L.) Czern.","kew-2682298","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"416","Brassicaceae sp","","","sp",NA,NA,"","","",FALSE,"1.1","","","Brassicaceae","","sp",NA,"","","","",TRUE,FALSE,FALSE,2020-04-18,NA
"417","Braya humilis","Braya","","humilis",NA,NA,"","","tro-4100080",TRUE,"1.1","Accepted","Brassicaceae","Braya","","humilis","","","(C.A. Mey.) B.L. Rob.","tro-4100080","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"418","Braya rosea","Braya","","rosea",NA,NA,"","","kew-2683102",TRUE,"1.1","Accepted","Brassicaceae","Braya","","rosea","","","(Turcz.) Bunge","kew-2683102","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"419","Bromus japonicus","Bromus","","japonicus",NA,NA,"","","kew-401252",TRUE,"1.1","Accepted","Poaceae","Bromus","","japonicus","","","Thunb.","kew-401252","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"420","Bromus japonicus Thunb. ex Murr.","Bromus","","japonicus",NA,NA,"","Thunb. ex Murr.","kew-401252",TRUE,"1.1","Accepted","Poaceae","Bromus","","japonicus","","","Thunb.","kew-401252","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"421","Bromus magnus","Bromus","","magnus",NA,NA,"","","kew-401411",TRUE,"1.1","Accepted","Poaceae","Bromus","","magnus","","","Keng","kew-401411","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"422","Bromus magnus Keng","Bromus","","magnus",NA,NA,"","Keng","kew-401411",TRUE,"1.1","Accepted","Poaceae","Bromus","","magnus","","","Keng","kew-401411","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"423","Bromus plurinodis","Bromus","","plurinodis",NA,NA,"","","kew-401647",TRUE,"1.1","Accepted","Poaceae","Bromus","","plurinodis","","","Keng","kew-401647","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
