Source,Taxon,Country,Region,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Bu,Delphinium sparsiflorum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Delphinium sparsiflorum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Delphinium sparsiflorum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Delphinium sparsiflorum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,3,50
Bu,Delphinium sparsiflorum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dendranthema lavandulifolium,China,Qinghai-Tibet Plateau,35.85,102,2570,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Dendranthema lavandulifolium,China,Qinghai-Tibet Plateau,35.85,102,2570,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Dendranthema lavandulifolium,China,Qinghai-Tibet Plateau,35.85,102,2570,NA,0,N,N,N,Y,1,20,5,12,50,45,50
LiuGuja,Deschampsia caespitosa (L.) Beauv.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,134,150
LiuGuja,Deschampsia caespitosa (L.) Beauv.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,117,150
LiuGuja,Deschampsia caespitosa (L.) Beauv.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,108,150
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3113,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3113,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3113,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,36,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Deschampsia cespitosa,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,37,50
Bu,Deschampsia sp,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,25,50
Bu,Deschampsia sp,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,24,50
Bu,Deschampsia sp,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Descurainia sophia,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,31,50
Bu,Descurainia sophia,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,21,50
Bu,Descurainia sophia,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Descurainia sophia,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,30,50
Bu,Descurainia sophia,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,33,50
Bu,Descurainia sophia,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,12,50
LiuGuja,Descurainia sophia (L.) Webb ex Prantl,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,146,150
LiuGuja,Descurainia sophia (L.) Webb ex Prantl,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,149,150
LiuGuja,Descurainia sophia (L.) Webb ex Prantl,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,38,150
Bu,Deyeuxia flavens,China,Qinghai-Tibet Plateau,35.85,102,3740,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Deyeuxia flavens,China,Qinghai-Tibet Plateau,35.85,102,3740,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Deyeuxia flavens,China,Qinghai-Tibet Plateau,35.85,102,3740,NA,0,N,N,N,Y,1,20,5,12,50,41,50
LiuGuja,Deyeuxia flavens Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,9,150
LiuGuja,Deyeuxia flavens Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,50,150
LiuGuja,Deyeuxia flavens Keng,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,121,150
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,23,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,32,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,24,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,3080,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,3080,NA,0,N,N,N,Y,1,20,5,12,50,42,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,19,50
Bu,Dianthus sp,China,Qinghai-Tibet Plateau,35.85,102,3080,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,3423,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,3423,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,3423,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,46,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,41,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,31,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Dianthus superbus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,32,50
LiuGuja,Dianthus superbus L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,142,150
LiuGuja,Dianthus superbus L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,149,150
LiuGuja,Dianthus superbus L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,58,150
LiuGuja,Dicranostigma lactucoides Hook. f. et Thoms.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,24,150
LiuGuja,Dicranostigma lactucoides Hook. f. et Thoms.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,11,150
LiuGuja,Dicranostigma lactucoides Hook. f. et Thoms.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
LiuGuja,Dicranostigma leptopodum (Maxim.) Fedde,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,72,150
LiuGuja,Dicranostigma leptopodum (Maxim.) Fedde,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,8,150
LiuGuja,Dicranostigma leptopodum (Maxim.) Fedde,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,14,150
Bu,Dicranostigma sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,6,50
Bu,Dicranostigma sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,4,50
Bu,Dicranostigma sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dicranostigma sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,6,50
Bu,Dicranostigma sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,17,50
Bu,Dicranostigma sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,4,50
Bu,Digitaria ciliaris,China,Qinghai-Tibet Plateau,35.85,102,1879,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Digitaria ciliaris,China,Qinghai-Tibet Plateau,35.85,102,1879,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Digitaria ciliaris,China,Qinghai-Tibet Plateau,35.85,102,1879,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Digitaria ciliaris,China,Qinghai-Tibet Plateau,35.85,102,1962,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Digitaria ciliaris,China,Qinghai-Tibet Plateau,35.85,102,1962,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Digitaria ciliaris,China,Qinghai-Tibet Plateau,35.85,102,1962,NA,0,N,N,N,Y,1,20,5,12,50,37,50
LiuGuja,Digitaria ciliaris (Retz.) Koel.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,37,150
LiuGuja,Digitaria ciliaris (Retz.) Koel.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,78,150
LiuGuja,Digitaria ciliaris (Retz.) Koel.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,22,150
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2209,NA,0,N,N,N,Y,1,20,5,12,50,28,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2209,NA,0,N,N,N,Y,1,20,5,12,50,29,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2209,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,26,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,36,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,21,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,18,50
Bu,Digitaria sanguinalis,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Digitaria sp,China,Qinghai-Tibet Plateau,35.85,102,1962,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Digitaria sp,China,Qinghai-Tibet Plateau,35.85,102,1962,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Digitaria sp,China,Qinghai-Tibet Plateau,35.85,102,1962,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Dipsacus chinensis,China,Qinghai-Tibet Plateau,35.85,102,2691,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Dipsacus chinensis,China,Qinghai-Tibet Plateau,35.85,102,2691,NA,0,N,N,N,Y,1,20,5,12,50,2,50
Bu,Dipsacus chinensis,China,Qinghai-Tibet Plateau,35.85,102,2691,NA,0,N,N,N,Y,1,20,5,12,50,3,50
Bu,Dipsacus inermis,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dipsacus inermis,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dipsacus inermis,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Dipsacus inermis,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Dipsacus inermis,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Dipsacus inermis,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dipsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Dipsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dipsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Dipsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Dipsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Dipsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
LiuGuja,Dipsacus japonicus Miq.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,0,150
LiuGuja,Dipsacus japonicus Miq.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,0,150
LiuGuja,Dipsacus japonicus Miq.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
Bu,Dispsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Dispsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Dispsacus japonicus,China,Qinghai-Tibet Plateau,35.85,102,2172,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Dontostemon micranthus,China,Qinghai-Tibet Plateau,35.85,102,3417,NA,0,N,N,N,Y,1,20,5,12,50,9,50
Bu,Dontostemon micranthus,China,Qinghai-Tibet Plateau,35.85,102,3417,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Dontostemon micranthus,China,Qinghai-Tibet Plateau,35.85,102,3417,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Doronicum stenoglossum,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Doronicum stenoglossum,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Doronicum stenoglossum,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,12,50,9,50
Bu,Draba eriopoda,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,24,50
Bu,Draba eriopoda,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,24,50
Bu,Draba eriopoda,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,12,50,31,50
LiuGuja,Draba eriopoda Turcz.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,48,150
LiuGuja,Draba eriopoda Turcz.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,96,150
LiuGuja,Draba eriopoda Turcz.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,41,150
Bu,Draba ladyginii,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,24,50
Bu,Draba ladyginii,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,37,50
Bu,Draba ladyginii,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,33,50
Bu,Draba ladyginii,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,26,50
Bu,Draba ladyginii,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,36,50
Bu,Draba ladyginii,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,25,50
Bu,Draba lanceolata,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,25,50
Bu,Draba lanceolata,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Draba lanceolata,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,24,50
LiuGuja,Draba nemorosa L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,0,150
LiuGuja,Draba nemorosa L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,0,150
LiuGuja,Draba nemorosa L.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,97,150
Bu,Draba oreades,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Draba oreades,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Draba oreades,China,Qinghai-Tibet Plateau,35.85,102,3903,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Draba sp.,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Draba sp.,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Draba sp.,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Draba sp1,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Draba sp1,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Draba sp1,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,6,50
Bu,Draba sp1,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Draba sp1,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,1,50
Bu,Draba sp1,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,4,50
Bu,Draba sp2,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,13,50
Bu,Draba sp2,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Draba sp2,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Draba sp2,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,9,50
Bu,Draba sp2,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,7,50
Bu,Draba sp2,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,9,50
Bu,Draba sp3,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Draba sp3,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Draba sp3,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,2,50
Bu,Draba sp3,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Draba sp3,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Draba sp3,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,31,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,29,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,25,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,25,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,33,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,31,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,3445,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,3445,NA,0,N,N,N,Y,1,20,5,12,50,34,50
Bu,Dracocephalum heterophyllum,China,Qinghai-Tibet Plateau,35.85,102,3445,NA,0,N,N,N,Y,1,20,5,12,50,39,50
LiuGuja,Dracocephalum heterophyllum Benth,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,85,150
LiuGuja,Dracocephalum heterophyllum Benth,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,116,150
LiuGuja,Dracocephalum heterophyllum Benth,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,63,150
Bu,Dracocephalum sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,22,50
Bu,Dracocephalum sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,26,50
Bu,Dracocephalum sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,20,50
Bu,Dracocephalum sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,22,50
Bu,Dracocephalum sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,29,50
Bu,Dracocephalum sp.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,24,50
Bu,Dracocephalum sp1,China,Qinghai-Tibet Plateau,35.85,102,3467,NA,0,N,N,N,Y,1,20,5,12,50,15,50
Bu,Dracocephalum sp1,China,Qinghai-Tibet Plateau,35.85,102,3467,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Dracocephalum sp1,China,Qinghai-Tibet Plateau,35.85,102,3467,NA,0,N,N,N,Y,1,20,5,12,50,11,50
Bu,Dracocephalum sp2,China,Qinghai-Tibet Plateau,35.85,102,2976,NA,0,N,N,N,Y,1,20,5,12,50,14,50
Bu,Dracocephalum sp2,China,Qinghai-Tibet Plateau,35.85,102,2976,NA,0,N,N,N,Y,1,20,5,12,50,9,50
Bu,Dracocephalum sp2,China,Qinghai-Tibet Plateau,35.85,102,2976,NA,0,N,N,N,Y,1,20,5,12,50,7,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,19,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,45,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,16,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3554,NA,0,N,N,N,Y,1,20,5,12,50,8,50
Bu,Dracocephalum tanguticum,China,Qinghai-Tibet Plateau,35.85,102,3554,NA,0,N,N,N,Y,1,20,5,12,50,14,50
