"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Name","Longevity","Dispersal","Elevation","Days","Germinated","Tmax","Tmin","Light"
"Deschampsia littoralis(Gaud.)Reuter","Deschampsia","","littoralis",NA,NA,"","(Gaud.)Reuter","kew-407753",TRUE,"1.1","Synonym","Poaceae","Deschampsia","","cespitosa","","","(L.) P.Beauv.","kew-407579","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Deschampsia cespitosa","P","unassisted",3100,60,38,20,5,0
"Deschampsia littoralis(Gaud.)Reuter","Deschampsia","","littoralis",NA,NA,"","(Gaud.)Reuter","kew-407753",TRUE,"1.1","Synonym","Poaceae","Deschampsia","","cespitosa","","","(L.) P.Beauv.","kew-407579","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Deschampsia cespitosa","P","unassisted",3100,60,37,20,5,0
"Deschampsia sp ","Deschampsia","","sp",NA,NA,"","","",FALSE,"1.1","","","Deschampsia","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Deschampsia sp","P","unassisted",3530,40,25,20,5,12
"Deschampsia sp ","Deschampsia","","sp",NA,NA,"","","",FALSE,"1.1","","","Deschampsia","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Deschampsia sp","P","unassisted",3530,40,24,20,5,12
"Deschampsia sp ","Deschampsia","","sp",NA,NA,"","","",FALSE,"1.1","","","Deschampsia","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Deschampsia sp","P","unassisted",3530,40,21,20,5,12
"Descurainia sophia","Descurainia","","sophia",NA,NA,"","","kew-2761851",TRUE,"1.1","Accepted","Brassicaceae","Descurainia","","sophia","","","(L.) Webb ex Prantl","kew-2761851","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Descurainia sophia","A","ant",2900,60,31,20,5,0
"Descurainia sophia","Descurainia","","sophia",NA,NA,"","","kew-2761851",TRUE,"1.1","Accepted","Brassicaceae","Descurainia","","sophia","","","(L.) Webb ex Prantl","kew-2761851","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Descurainia sophia","A","ant",2900,60,21,20,5,0
"Descurainia sophia","Descurainia","","sophia",NA,NA,"","","kew-2761851",TRUE,"1.1","Accepted","Brassicaceae","Descurainia","","sophia","","","(L.) Webb ex Prantl","kew-2761851","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Descurainia sophia","A","ant",2900,60,17,25,10,0
"Descurainia sophia","Descurainia","","sophia",NA,NA,"","","kew-2761851",TRUE,"1.1","Accepted","Brassicaceae","Descurainia","","sophia","","","(L.) Webb ex Prantl","kew-2761851","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Descurainia sophia","A","ant",2900,60,30,20,5,0
"Descurainia sophia","Descurainia","","sophia",NA,NA,"","","kew-2761851",TRUE,"1.1","Accepted","Brassicaceae","Descurainia","","sophia","","","(L.) Webb ex Prantl","kew-2761851","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Descurainia sophia","A","ant",2900,60,33,25,10,0
"Descurainia sophia","Descurainia","","sophia",NA,NA,"","","kew-2761851",TRUE,"1.1","Accepted","Brassicaceae","Descurainia","","sophia","","","(L.) Webb ex Prantl","kew-2761851","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Descurainia sophia","A","ant",2900,60,12,25,10,0
"Deyeuxia arundinacea(Linn.)Beauv","Deyeuxia","","arundinacea",NA,NA,"","(Linn.)Beauv","kew-407911",TRUE,"1.1","Synonym","Poaceae","Ampelodesmos","","mauritanicus","","","(Poir.) T.Durand & Schinz","kew-391660","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Ampelodesmos mauritanicus","P","unassisted",3520,60,47,25,10,0
"Deyeuxia arundinacea(Linn.)Beauv","Deyeuxia","","arundinacea",NA,NA,"","(Linn.)Beauv","kew-407911",TRUE,"1.1","Synonym","Poaceae","Ampelodesmos","","mauritanicus","","","(Poir.) T.Durand & Schinz","kew-391660","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Ampelodesmos mauritanicus","P","unassisted",3520,60,68,25,10,0
"Deyeuxia arundinacea(Linn.)Beauv","Deyeuxia","","arundinacea",NA,NA,"","(Linn.)Beauv","kew-407911",TRUE,"1.1","Synonym","Poaceae","Ampelodesmos","","mauritanicus","","","(Poir.) T.Durand & Schinz","kew-391660","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Ampelodesmos mauritanicus","P","unassisted",3520,60,42,20,5,0
"Deyeuxia arundinacea(Linn.)Beauv","Deyeuxia","","arundinacea",NA,NA,"","(Linn.)Beauv","kew-407911",TRUE,"1.1","Synonym","Poaceae","Ampelodesmos","","mauritanicus","","","(Poir.) T.Durand & Schinz","kew-391660","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Ampelodesmos mauritanicus","P","unassisted",3520,60,38,20,5,0
"Deyeuxia arundinacea(Linn.)Beauv","Deyeuxia","","arundinacea",NA,NA,"","(Linn.)Beauv","kew-407911",TRUE,"1.1","Synonym","Poaceae","Ampelodesmos","","mauritanicus","","","(Poir.) T.Durand & Schinz","kew-391660","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Ampelodesmos mauritanicus","P","unassisted",3520,60,50,25,10,0
"Deyeuxia arundinacea(Linn.)Beauv","Deyeuxia","","arundinacea",NA,NA,"","(Linn.)Beauv","kew-407911",TRUE,"1.1","Synonym","Poaceae","Ampelodesmos","","mauritanicus","","","(Poir.) T.Durand & Schinz","kew-391660","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Ampelodesmos mauritanicus","P","unassisted",3520,60,45,20,5,0
"Deyeuxia flavens ","Deyeuxia","","flavens",NA,NA,"","","kew-408046",TRUE,"1.1","Unresolved","Poaceae","Deyeuxia","","flavens","","","Keng","kew-408046","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Deyeuxia flavens","P","unassisted",3740,40,39,20,5,12
"Deyeuxia flavens ","Deyeuxia","","flavens",NA,NA,"","","kew-408046",TRUE,"1.1","Unresolved","Poaceae","Deyeuxia","","flavens","","","Keng","kew-408046","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Deyeuxia flavens","P","unassisted",3740,40,46,20,5,12
"Deyeuxia flavens ","Deyeuxia","","flavens",NA,NA,"","","kew-408046",TRUE,"1.1","Unresolved","Poaceae","Deyeuxia","","flavens","","","Keng","kew-408046","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Deyeuxia flavens","P","unassisted",3740,40,41,20,5,12
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",2700,60,23,20,5,0
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",2700,60,38,25,10,0
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",2700,60,32,25,10,0
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",2700,60,24,20,5,0
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",2700,60,34,25,10,0
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",3080,40,48,20,5,12
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",3080,40,42,20,5,12
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",2700,60,19,20,5,0
"Dianthus sp","Dianthus","","sp",NA,NA,"","","",FALSE,"1.1","","","Dianthus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dianthus sp","P","unassisted",3080,40,49,20,5,12
"Dianthus superbus","Dianthus","","superbus",NA,NA,"","","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",3423,40,39,20,5,12
"Dianthus superbus","Dianthus","","superbus",NA,NA,"","","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",3423,40,39,20,5,12
"Dianthus superbus","Dianthus","","superbus",NA,NA,"","","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",3423,40,39,20,5,12
"Dianthus superbus Linn.","Dianthus","","superbus",NA,NA,"","Linn.","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",2200,60,46,25,10,0
"Dianthus superbus Linn.","Dianthus","","superbus",NA,NA,"","Linn.","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",2200,60,41,25,10,0
"Dianthus superbus Linn.","Dianthus","","superbus",NA,NA,"","Linn.","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",2200,60,31,20,5,0
"Dianthus superbus Linn.","Dianthus","","superbus",NA,NA,"","Linn.","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",2200,60,41,20,5,0
"Dianthus superbus Linn.","Dianthus","","superbus",NA,NA,"","Linn.","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",2200,60,40,25,10,0
"Dianthus superbus Linn.","Dianthus","","superbus",NA,NA,"","Linn.","kew-2764999",TRUE,"1.1","Accepted","Caryophyllaceae","Dianthus","","superbus","","","L.","kew-2764999","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dianthus superbus","P","unassisted",2200,60,32,20,5,0
"Dicranostigma sp.","Dicranostigma","","sp.",NA,NA,"","","",FALSE,"1.1","","","Dicranostigma","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dicranostigma sp.","A","unassisted",2800,60,6,25,10,0
"Dicranostigma sp.","Dicranostigma","","sp.",NA,NA,"","","",FALSE,"1.1","","","Dicranostigma","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dicranostigma sp.","A","unassisted",2800,60,4,20,5,0
"Dicranostigma sp.","Dicranostigma","","sp.",NA,NA,"","","",FALSE,"1.1","","","Dicranostigma","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dicranostigma sp.","A","unassisted",2800,60,0,25,10,0
"Dicranostigma sp.","Dicranostigma","","sp.",NA,NA,"","","",FALSE,"1.1","","","Dicranostigma","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dicranostigma sp.","A","unassisted",2800,60,6,20,5,0
"Dicranostigma sp.","Dicranostigma","","sp.",NA,NA,"","","",FALSE,"1.1","","","Dicranostigma","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dicranostigma sp.","A","unassisted",2800,60,17,20,5,0
"Dicranostigma sp.","Dicranostigma","","sp.",NA,NA,"","","",FALSE,"1.1","","","Dicranostigma","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dicranostigma sp.","A","unassisted",2800,60,4,25,10,0
"Digitaria chrysoblephara","Digitaria","","chrysoblephara",NA,NA,"","","kew-408847",TRUE,"1.1","Synonym","Poaceae","Digitaria","","ciliaris","","","(Retz.) Koeler","kew-408848","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria ciliaris","A","unassisted",1879,40,50,20,5,12
"Digitaria chrysoblephara","Digitaria","","chrysoblephara",NA,NA,"","","kew-408847",TRUE,"1.1","Synonym","Poaceae","Digitaria","","ciliaris","","","(Retz.) Koeler","kew-408848","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria ciliaris","A","unassisted",1879,40,49,20,5,12
"Digitaria chrysoblephara","Digitaria","","chrysoblephara",NA,NA,"","","kew-408847",TRUE,"1.1","Synonym","Poaceae","Digitaria","","ciliaris","","","(Retz.) Koeler","kew-408848","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria ciliaris","A","unassisted",1879,40,50,20,5,12
"Digitaria ciliaris ","Digitaria","","ciliaris",NA,NA,"","","kew-408848",TRUE,"1.1","Accepted","Poaceae","Digitaria","","ciliaris","","","(Retz.) Koeler","kew-408848","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria ciliaris","A","unassisted",1962,40,41,20,5,12
"Digitaria ciliaris ","Digitaria","","ciliaris",NA,NA,"","","kew-408848",TRUE,"1.1","Accepted","Poaceae","Digitaria","","ciliaris","","","(Retz.) Koeler","kew-408848","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria ciliaris","A","unassisted",1962,40,39,20,5,12
"Digitaria ciliaris ","Digitaria","","ciliaris",NA,NA,"","","kew-408848",TRUE,"1.1","Accepted","Poaceae","Digitaria","","ciliaris","","","(Retz.) Koeler","kew-408848","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria ciliaris","A","unassisted",1962,40,37,20,5,12
"Digitaria sanguinalis ","Digitaria","","sanguinalis",NA,NA,"","","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2209,40,28,20,5,12
"Digitaria sanguinalis ","Digitaria","","sanguinalis",NA,NA,"","","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2209,40,29,20,5,12
"Digitaria sanguinalis ","Digitaria","","sanguinalis",NA,NA,"","","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2209,40,41,20,5,12
"Digitaria sanguinalis(L.)Scop","Digitaria","","sanguinalis",NA,NA,"","(L.)Scop","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2400,60,26,25,10,0
"Digitaria sanguinalis(L.)Scop","Digitaria","","sanguinalis",NA,NA,"","(L.)Scop","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2400,60,38,20,5,0
"Digitaria sanguinalis(L.)Scop","Digitaria","","sanguinalis",NA,NA,"","(L.)Scop","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2400,60,36,20,5,0
"Digitaria sanguinalis(L.)Scop","Digitaria","","sanguinalis",NA,NA,"","(L.)Scop","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2400,60,21,25,10,0
"Digitaria sanguinalis(L.)Scop","Digitaria","","sanguinalis",NA,NA,"","(L.)Scop","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2400,60,18,25,10,0
"Digitaria sanguinalis(L.)Scop","Digitaria","","sanguinalis",NA,NA,"","(L.)Scop","kew-409361",TRUE,"1.1","Accepted","Poaceae","Digitaria","","sanguinalis","","","(L.) Scop.","kew-409361","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sanguinalis","A","unassisted",2400,60,38,20,5,0
"Digitaria sp","Digitaria","","sp",NA,NA,"","","",FALSE,"1.1","","","Digitaria","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sp","A","unassisted",1962,40,50,20,5,12
"Digitaria sp","Digitaria","","sp",NA,NA,"","","",FALSE,"1.1","","","Digitaria","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sp","A","unassisted",1962,40,47,20,5,12
"Digitaria sp","Digitaria","","sp",NA,NA,"","","",FALSE,"1.1","","","Digitaria","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Digitaria sp","A","unassisted",1962,40,50,20,5,12
"Dipsacus asperoides C.Y.Cheng et T.M.Ai ","Dipsacus","","asperoides",NA,NA,"","C.Y.Cheng et T.M.Ai","kew-2771830",TRUE,"1.1","Synonym","Caprifoliaceae","Dipsacus","","inermis","","","Wall.","kew-2771864","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus inermis","P","unassisted",2200,60,0,25,10,0
"Dipsacus asperoides C.Y.Cheng et T.M.Ai ","Dipsacus","","asperoides",NA,NA,"","C.Y.Cheng et T.M.Ai","kew-2771830",TRUE,"1.1","Synonym","Caprifoliaceae","Dipsacus","","inermis","","","Wall.","kew-2771864","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus inermis","P","unassisted",2200,60,0,25,10,0
"Dipsacus asperoides C.Y.Cheng et T.M.Ai ","Dipsacus","","asperoides",NA,NA,"","C.Y.Cheng et T.M.Ai","kew-2771830",TRUE,"1.1","Synonym","Caprifoliaceae","Dipsacus","","inermis","","","Wall.","kew-2771864","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus inermis","P","unassisted",2200,60,0,20,5,0
"Dipsacus asperoides C.Y.Cheng et T.M.Ai ","Dipsacus","","asperoides",NA,NA,"","C.Y.Cheng et T.M.Ai","kew-2771830",TRUE,"1.1","Synonym","Caprifoliaceae","Dipsacus","","inermis","","","Wall.","kew-2771864","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus inermis","P","unassisted",2200,60,0,20,5,0
"Dipsacus asperoides C.Y.Cheng et T.M.Ai ","Dipsacus","","asperoides",NA,NA,"","C.Y.Cheng et T.M.Ai","kew-2771830",TRUE,"1.1","Synonym","Caprifoliaceae","Dipsacus","","inermis","","","Wall.","kew-2771864","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus inermis","P","unassisted",2200,60,0,20,5,0
"Dipsacus asperoides C.Y.Cheng et T.M.Ai ","Dipsacus","","asperoides",NA,NA,"","C.Y.Cheng et T.M.Ai","kew-2771830",TRUE,"1.1","Synonym","Caprifoliaceae","Dipsacus","","inermis","","","Wall.","kew-2771864","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus inermis","P","unassisted",2200,60,0,25,10,0
"Dipsacus chinensis ","Dipsacus","","chinensis",NA,NA,"","","kew-2771841",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","chinensis","","","Batalin","kew-2771841","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus chinensis","P","unassisted",2691,40,4,20,5,12
"Dipsacus chinensis ","Dipsacus","","chinensis",NA,NA,"","","kew-2771841",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","chinensis","","","Batalin","kew-2771841","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus chinensis","P","unassisted",2691,40,2,20,5,12
"Dipsacus chinensis ","Dipsacus","","chinensis",NA,NA,"","","kew-2771841",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","chinensis","","","Batalin","kew-2771841","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus chinensis","P","unassisted",2691,40,3,20,5,12
"Dipsacus japonicus Miq. ","Dipsacus","","japonicus",NA,NA,"","Miq.","kew-2771866",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","japonicus","","","Miq.","kew-2771866","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus japonicus","P","unassisted",3500,60,0,20,5,0
"Dipsacus japonicus Miq. ","Dipsacus","","japonicus",NA,NA,"","Miq.","kew-2771866",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","japonicus","","","Miq.","kew-2771866","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus japonicus","P","unassisted",3500,60,0,25,10,0
"Dipsacus japonicus Miq. ","Dipsacus","","japonicus",NA,NA,"","Miq.","kew-2771866",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","japonicus","","","Miq.","kew-2771866","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus japonicus","P","unassisted",3500,60,0,25,10,0
"Dipsacus japonicus Miq. ","Dipsacus","","japonicus",NA,NA,"","Miq.","kew-2771866",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","japonicus","","","Miq.","kew-2771866","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus japonicus","P","unassisted",3500,60,0,20,5,0
"Dipsacus japonicus Miq. ","Dipsacus","","japonicus",NA,NA,"","Miq.","kew-2771866",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","japonicus","","","Miq.","kew-2771866","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus japonicus","P","unassisted",3500,60,1,20,5,0
"Dipsacus japonicus Miq. ","Dipsacus","","japonicus",NA,NA,"","Miq.","kew-2771866",TRUE,"1.1","Accepted","Caprifoliaceae","Dipsacus","","japonicus","","","Miq.","kew-2771866","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dipsacus japonicus","P","unassisted",3500,60,0,25,10,0
"Dispsacus japonicus ","Dispsacus","","japonicus",NA,NA,"","","",FALSE,"1.1","","","Dispsacus","","japonicus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dispsacus japonicus","P","unassisted",2172,40,1,20,5,12
"Dispsacus japonicus ","Dispsacus","","japonicus",NA,NA,"","","",FALSE,"1.1","","","Dispsacus","","japonicus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dispsacus japonicus","P","unassisted",2172,40,4,20,5,12
"Dispsacus japonicus ","Dispsacus","","japonicus",NA,NA,"","","",FALSE,"1.1","","","Dispsacus","","japonicus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Dispsacus japonicus","P","unassisted",2172,40,1,20,5,12
"Dontostemon micranthus ","Dontostemon","","micranthus",NA,NA,"","","kew-2775375",TRUE,"1.1","Accepted","Brassicaceae","Dontostemon","","micranthus","","","C.A.Mey.","kew-2775375","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dontostemon micranthus","P","ant",3417,40,9,20,5,12
"Dontostemon micranthus ","Dontostemon","","micranthus",NA,NA,"","","kew-2775375",TRUE,"1.1","Accepted","Brassicaceae","Dontostemon","","micranthus","","","C.A.Mey.","kew-2775375","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dontostemon micranthus","P","ant",3417,40,4,20,5,12
"Dontostemon micranthus ","Dontostemon","","micranthus",NA,NA,"","","kew-2775375",TRUE,"1.1","Accepted","Brassicaceae","Dontostemon","","micranthus","","","C.A.Mey.","kew-2775375","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Dontostemon micranthus","P","ant",3417,40,5,20,5,12
"Doronicum stenoglossum ","Doronicum","","stenoglossum",NA,NA,"","","gcc-144732",TRUE,"1.1","Accepted","Compositae","Doronicum","","stenoglossum","","","Maxim.","gcc-144732","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Doronicum stenoglossum","P","wind",3050,40,4,20,5,12
